"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"743",743,"ALFA ROMEO MiTo 1.4 Essential (2013.)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_essential-3","Kisautók","Ferdehátú","Benzin",4.005,4,51,69,160,14,134,5.81,1470,1720,4063,1446,3,4
"744",744,"ALFA ROMEO MiTo 1.4 Essential EU6 (2013–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_essential_eu6-4","Kisautók","Ferdehátú","Benzin",4.105,4,51,69,160,14,134,5.81,1470,1720,4063,1446,3,4
"745",745,"ALFA ROMEO MiTo 1.4 Essential (2011-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_essential-5","Kisautók","Ferdehátú","Benzin",4.137,4,57,78,165,13,134,5.61,1475,1720,4063,1446,3,4
"746",746,"ALFA ROMEO MiTo 1.4 Junior Progression (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_junior_progression-6","Kisautók","Ferdehátú","Benzin",4.195,4,57,78,180,11.2,138,5.91,1560,1720,4063,1446,3,4
"747",747,"ALFA ROMEO MiTo 1.4 Junior Progression EU5 (2011.)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_junior_progression_eu5-7","Kisautók","Ferdehátú","Benzin",4.195,4,57,78,180,11.2,138,5.91,1560,1720,4063,1446,3,4
"748",748,"ALFA ROMEO MiTo 1.4 Progression Essential Plus (2011-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_progression_essential_plus-8","Kisautók","Ferdehátú","Benzin",4.541,4,57,78,165,13,134,5.61,1475,1720,4063,1446,3,4
"749",749,"ALFA ROMEO MiTo 1.4 Distinctive (2013.)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_distinctive-9","Kisautók","Ferdehátú","Benzin",4.575,4,57,78,165,13,134,5.61,1475,1720,4063,1446,3,4
"750",750,"ALFA ROMEO MiTo 1.4 Distinctive EU6 (2013–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_distinctive_eu6-10","Kisautók","Ferdehátú","Benzin",4.675,4,57,78,165,13,130,5.61,1475,1720,4063,1446,3,4
"751",751,"ALFA ROMEO MiTo 1.4 MultiAir Distinctive (2009-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_multiair_distinctive-11","Kisautók","Ferdehátú","Benzin",4.695,4,77,105,187,10.7,134,5.71,1570,1720,4063,1446,3,4
"752",752,"ALFA ROMEO MiTo 1.4 T Progression (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_progression-12","Kisautók","Ferdehátú","Benzin",4.625,4,88,120,198,8.8,146,6.11,1625,1720,4063,1446,3,4
"753",753,"ALFA ROMEO MiTo 1.4 T Distinctive (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_distinctive-13","Kisautók","Ferdehátú","Benzin",4.985,4,88,120,198,8.8,146,6.11,1625,1720,4063,1446,3,4
"754",754,"ALFA ROMEO MiTo 1.4 T MultiAir Distinctive (2009-2014)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_distinctive-14","Kisautók","Ferdehátú","Benzin",5.34,4,99,135,207,8.4,129,5.61,1615,1720,4063,1446,3,4
"755",755,"ALFA ROMEO MiTo 1.4 T MultiAir Distinctive TCT (2010-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_distinctive_tct-15","Kisautók","Ferdehátú","Benzin",5.825,4,99,135,207,8.2,126,5.51,1575,1720,4063,1446,3,4
"756",756,"ALFA ROMEO MiTo 1.4 TB MultiAir Distinctive TCT (2014–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_tb_multiair_distinctive_tct-16","Kisautók","Ferdehátú","Benzin",5.925,4,103,140,209,8.1,124,5.41,1575,1720,4063,1446,3,4
"757",757,"ALFA ROMEO MiTo 1.4 T Distinctive (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_distinctive-17","Kisautók","Ferdehátú","Benzin",5.195,4,114,155,215,8.1,155,6.51,1625,1720,4063,1446,3,4
"758",758,"ALFA ROMEO MiTo 1.4 T Distinctive EU5 (2011.)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_distinctive_eu5-18","Kisautók","Ferdehátú","Benzin",5.195,4,114,155,215,8.1,155,6.51,1625,1720,4063,1446,3,4
"759",759,"ALFA ROMEO MiTo 1.4 T MultiAir Quadrifoglio Verde (2009-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_quadrifoglio_verde-19","Kisautók","Ferdehátú","Benzin",5.995,4,125,170,219,7.5,139,6.01,1625,1720,4063,1446,3,4
"760",760,"ALFA ROMEO MiTo 1.4 T MultiAir Quadrifoglio Verde TCT EU6 (2014–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_quadrifoglio_verde_tct_eu6-20","Kisautók","Ferdehátú","Benzin",6.49,4,125,170,219,7.5,124,5.41,1585,1720,4063,1446,3,4
"761",761,"ALFA ROMEO MiTo 1.3 JTD Progression (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtd_progression-21","Kisautók","Ferdehátú","Dízel",4.68,4,66,90,178,12,114,4.31,1630,1720,4063,1446,3,4
"762",762,"ALFA ROMEO MiTo 1.3 JTD Distinctive (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtd_distinctive-22","Kisautók","Ferdehátú","Dízel",5.045,4,66,90,178,12,114,4.31,1630,1720,4063,1446,3,4
"763",763,"ALFA ROMEO MiTo 1.3 JTDm Essential (2011-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtdm_essential-23","Kisautók","Ferdehátú","Dízel",4.773,4,70,95,180,11.6,112,4.31,1555,1720,4063,1446,3,4
"764",764,"ALFA ROMEO MiTo 1.3 JTDm Progression (2009-2011)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtdm_progression-24","Kisautók","Ferdehátú","Dízel",4.795,4,70,95,180,11.6,112,4.31,1630,1720,4063,1446,3,4
"765",765,"ALFA ROMEO MiTo 1.6 JTD Progression (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.6_jtd_progression-25","Kisautók","Ferdehátú","Dízel",5.4,4,88,120,198,9.8,114,4.41,1685,1720,4063,1446,3,4
"766",766,"ALFA ROMEO MiTo 1.6 JTD Distinctive (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.6_jtd_distinctive-26","Kisautók","Ferdehátú","Dízel",5.765,4,88,120,198,9.8,114,4.41,1685,1720,4063,1446,3,4
"767",767,"ALFA ROMEO MiTo 1.6 JTDm Distinctive (2011-2013)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.6_jtdm_distinctive-27","Kisautók","Ferdehátú","Dízel",5.689,4,88,120,198,9.9,114,4.41,1550,1720,4063,1446,3,4
"768",768,"ALFA ROMEO MiTo 1.4 Junior (2015–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_junior-90153","Kisautók","Ferdehátú","Benzin",4.735,4,57,78,165,13,130,5.61,1475,1720,4063,1446,3,4
"769",769,"ALFA ROMEO MiTo 1.4 TB MultiAir Junior TCT (2015–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_tb_multiair_junior_tct-90154","Kisautók","Ferdehátú","Benzin",6.059,4,103,140,209,8.1,124,5.41,1575,1720,4063,1446,3,4
"770",770,"ALFA ROMEO MiTo 0.9 T TwinAir Super (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_0.9_t_twinair_super-102912","Kisautók","Ferdehátú","Benzin",5.499,2,77,105,184,11.4,99,4.21,1610,1720,4063,1446,3,4
"771",771,"ALFA ROMEO MiTo 0.9 T TwinAir Super (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_0.9_t_twinair_super_5_szemelyes-102913","Kisautók","Ferdehátú","Benzin",5.594,2,77,105,184,11.4,99,4.21,1610,1720,4063,1446,3,5
"772",772,"ALFA ROMEO MiTo 1.4 MPI MiTo (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_mpi_mito-102914","Kisautók","Ferdehátú","Benzin",5.049,4,57,78,165,13,130,5.61,1550,1720,4063,1446,3,4
"773",773,"ALFA ROMEO MiTo 1.4 MPI MiTo (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_mpi_mito_5_szemelyes-102915","Kisautók","Ferdehátú","Benzin",5.144,4,57,78,165,13,130,5.61,1550,1720,4063,1446,3,5
"774",774,"ALFA ROMEO MiTo 1.4 MPI Super (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_mpi_super-102916","Kisautók","Ferdehátú","Benzin",5.499,4,57,78,165,13,130,5.61,1550,1720,4063,1446,3,4
"775",775,"ALFA ROMEO MiTo 1.4 MPI Super (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_mpi_super_5_szemelyes-102917","Kisautók","Ferdehátú","Benzin",5.594,4,57,78,165,13,130,5.61,1550,1720,4063,1446,3,5
"776",776,"ALFA ROMEO MiTo 1.4 T MultiAir Super TCT (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_super_tct-102918","Kisautók","Ferdehátú","Benzin",6.449,4,103,140,209,8.1,124,5.41,1650,1720,4063,1446,3,4
"777",777,"ALFA ROMEO MiTo 1.4 T MultiAir Super TCT (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_super_tct_5_szemelyes-102919","Kisautók","Ferdehátú","Benzin",6.544,4,103,140,209,8.1,124,5.41,1650,1720,4063,1446,3,5
"778",778,"ALFA ROMEO MiTo 1.4 TB Multiair Veloce TCT (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_tb_multiair_veloce_tct-102920","Kisautók","Ferdehátú","Benzin",7.329,4,125,170,219,7.3,124,5.41,1650,1720,4063,1446,3,4
"779",779,"ALFA ROMEO MiTo 1.4 TB Multiair Veloce TCT (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_tb_multiair_veloce_tct_5_szemelyes-102921","Kisautók","Ferdehátú","Benzin",7.424,4,125,170,219,7.3,124,5.41,1650,1720,4063,1446,3,5
"780",780,"ALFA ROMEO MiTo 1.3 JTDm Super (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtdm_super-102922","Kisautók","Ferdehátú","Dízel",5.849,4,70,95,180,11.6,89,3.41,1630,1720,4063,1446,3,4
"781",781,"ALFA ROMEO MiTo 1.3 JTDm Super (5 személyes ) (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.3_jtdm_super_5_szemelyes-102923","Kisautók","Ferdehátú","Dízel",5.944,4,70,95,180,11.6,89,3.41,1630,1720,4063,1446,3,5
"782",782,"ALFA ROMEO MiTo 1.4 MPI Urban (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_mpi_urban-111517","Kisautók","Ferdehátú","Benzin",3.999,4,57,78,165,13,130,5.61,1550,1720,4063,1446,3,4
"783",783,"ALFA ROMEO MiTo 1.4 T MultiAir Urban TCT (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/mito_1.4_t_multiair_urban_tct-111518","Kisautók","Ferdehátú","Benzin",5.299,4,103,140,209,8.1,124,5.41,1650,1720,4063,1446,3,4
"784",784,"ALFA ROMEO 2.6 (1972-1979)","https://katalogus.hasznaltauto.hu/alfa_romeo/2.6-67205",NA,"Coupe","Benzin",NA,8,143,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",785,"ALFA ROMEO 3.0 V6 Zagato (1992-1994)","https://katalogus.hasznaltauto.hu/alfa_romeo/3.0_v6_zagato-77645",NA,"Cabrio","Benzin",NA,6,152,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",786,"ALFA ROMEO Spider 2.0 Veloce (1976-1979)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_veloce-645","Középkategória","Cabrio","Benzin",NA,4,93,126,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"787",787,"ALFA ROMEO Spider 2.0 (1983-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0-646","Középkategória","Cabrio","Benzin",NA,4,93,126,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"788",788,"ALFA ROMEO Spider 2.0 (1983-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0-647","Középkategória","Cabrio","Benzin",NA,4,93,126,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"789",789,"ALFA ROMEO Spider 2.0 Quadr. Verde (1986.)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_quadr._verde-648","Középkategória","Cabrio","Benzin",NA,4,94,128,NA,NA,NA,NA,1360,NA,NA,NA,2,2
"790",790,"ALFA ROMEO Spider 2.0 FL (1986-1989)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_fl-649","Középkategória","Cabrio","Benzin",NA,NA,92,125,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"791",791,"ALFA ROMEO Spider 2.0 (1991-1992)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0-650","Középkategória","Cabrio","Benzin",NA,4,93,126,190,10.3,NA,NA,1360,1630,4270,1290,2,2
"792",792,"ALFA ROMEO Spider 2.0 (1987-1989)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0-651","Középkategória","Cabrio","Benzin",NA,4,85,116,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"793",793,"ALFA ROMEO Spider 2.0 i.e. (1990-1993)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_i.e.-652","Középkategória","Cabrio","Benzin",NA,4,88,120,NA,NA,NA,NA,1370,NA,NA,NA,2,2
"794",794,"ALFA ROMEO Spider 1.8 TS (1998-2000)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_1.8_ts-653","Középkategória","Cabrio","Benzin",NA,4,106,144,NA,NA,NA,NA,1680,1778,4285,1318,2,2
"795",795,"ALFA ROMEO Spider 2.0 TS (1995-1998)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts-654","Középkategória","Cabrio","Benzin",6.695,4,110,150,210,8.4,220,9.21,1630,1778,4285,1315,2,2
"796",796,"ALFA ROMEO Spider 2.0 TS Medio (1995-1998)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts_medio-655","Középkategória","Cabrio","Benzin",NA,4,110,150,210,8.4,220,9.21,1630,1778,4285,1315,2,2
"797",797,"ALFA ROMEO Spider 2.0 TS (1998-2000)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts-656","Középkategória","Cabrio","Benzin",7.415,4,114,155,211,8.4,220,9.21,1630,1778,4285,1318,2,2
"798",798,"ALFA ROMEO Spider 2.0 TS L (1998-2000)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts_l-657","Középkategória","Cabrio","Benzin",NA,4,114,155,211,8.4,220,9.21,1630,1778,4285,1318,2,2
"799",799,"ALFA ROMEO Spider 2.0 TS (2000-2003)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts-658","Középkategória","Cabrio","Benzin",7.595,4,110,150,210,8.5,220,9.21,1630,1778,4285,1318,2,2
"800",800,"ALFA ROMEO Spider 3.0 V6 L (1995-1998)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.0_v6_l-659","Középkategória","Cabrio","Benzin",NA,6,141,192,225,7.3,261,11.11,1680,1778,4285,1318,2,2
"801",801,"ALFA ROMEO Spider 3.0 V6 L (1998-2000)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.0_v6_l-660","Középkategória","Cabrio","Benzin",9.155,6,141,192,225,7.3,261,11.11,1680,1778,4285,1318,2,2
"802",802,"ALFA ROMEO Spider 3.0 V6 24V L (2000-2003)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.0_v6_24v_l-661","Középkategória","Cabrio","Benzin",9.455,6,160,218,233,6.8,280,11.71,1680,1778,4285,1318,2,2
"803",803,"ALFA ROMEO Spider 2.0 TS Base (2003-2004)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_ts_base-662","Középkategória","Cabrio","Benzin",7.795,4,110,150,210,8.5,220,9.21,1665,1776,4299,1315,2,2
"804",804,"ALFA ROMEO Spider 2.0 JTS Medio (2003-2004)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.0_jts_medio-663","Középkategória","Cabrio","Benzin",8.495,4,121,165,215,8.4,220,9.21,1665,1776,4299,1315,2,2
"805",805,"ALFA ROMEO Spider 3.2 V6 Lusso (2003-2004)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_lusso-664","Középkategória","Cabrio","Benzin",11.395,6,176,239,242,6.3,315,13.21,1730,1776,4299,1315,2,2
"806",806,"ALFA ROMEO Spider 2.2 JTS (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts-665","Középkategória","Cabrio","Benzin",9.76,4,136,185,217,8.8,225,9.41,1830,1830,4393,1318,2,2
"807",807,"ALFA ROMEO Spider 2.2 JTS Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts_selespeed-666","Középkategória","Cabrio","Benzin",10.26,4,136,185,217,8.8,225,9.41,1830,1830,4393,1318,2,2
"808",808,"ALFA ROMEO Spider 2.2 JTS Exclusive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts_exclusive-667","Középkategória","Cabrio","Benzin",10.26,4,136,185,217,8.8,225,9.41,1830,1830,4393,1318,2,2
"809",809,"ALFA ROMEO Spider 2.2 JTS Exclusive Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts_exclusive_selespeed-668","Középkategória","Cabrio","Benzin",10.76,4,136,185,217,8.8,225,9.41,1830,1830,4393,1318,2,2
"810",810,"ALFA ROMEO Spider 3.2 V6 JTS Q4 (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4-669","Középkategória","Cabrio","Benzin",13.35,6,191,260,235,7,275,11.51,1990,1830,4393,1318,2,2
"811",811,"ALFA ROMEO Spider 3.2 V6 JTS Q4 (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4_automata-670","Középkategória","Cabrio","Benzin",13.85,6,191,260,235,7,275,11.51,1990,1830,4393,1318,2,2
"812",812,"ALFA ROMEO Spider 3.2 V6 JTS Q4 Exclusive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4_exclusive-671","Középkategória","Cabrio","Benzin",13.75,6,191,260,235,7,275,11.51,1990,1830,4393,1318,2,2
"813",813,"ALFA ROMEO Spider 3.2 V6 JTS Q4 Exclusive (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4_exclusive_automata-672","Középkategória","Cabrio","Benzin",14.25,6,191,260,235,7,275,11.51,1990,1830,4393,1318,2,2
"814",814,"ALFA ROMEO Spider 2.4 JTD 20V (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.4_jtd_20v-673","Középkategória","Cabrio","Dízel",10.75,5,147,200,228,8.4,181,6.81,1960,1830,4393,1318,2,2
"815",815,"ALFA ROMEO Spider 2.4 JTD 20V Exclusive (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.4_jtd_20v_exclusive-674","Középkategória","Cabrio","Dízel",11.15,5,147,200,228,8.4,181,6.81,1960,1830,4393,1318,2,2
"816",816,"ALFA ROMEO Spider 2.2 JTS (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts-675","Középkategória","Cabrio","Benzin",10.815,4,136,185,217,8.8,225,9.41,1855,1830,4393,1318,2,2
"817",817,"ALFA ROMEO Spider 2.2 JTS Selespeed (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.2_jts_selespeed-676","Középkategória","Cabrio","Benzin",11.335,4,136,185,217,8.8,225,9.41,1855,1830,4393,1318,2,2
"818",818,"ALFA ROMEO Spider 3.2 V6 JTS Q4 (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4-677","Középkategória","Cabrio","Benzin",14.395,6,191,260,235,7,275,11.51,2015,1830,4393,1318,2,2
"819",819,"ALFA ROMEO Spider 3.2 V6 JTS Q4 (Automata)  (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_3.2_v6_jts_q4_automata-678","Középkategória","Cabrio","Benzin",14.915,6,191,260,235,7,275,11.51,2035,1830,4393,1318,2,2
"820",820,"ALFA ROMEO Spider 2.4 JTDm 20V (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.4_jtdm_20v-679","Középkategória","Cabrio","Dízel",11.78,5,154,209,228,8.4,181,6.81,1985,1830,4393,1318,2,2
"821",821,"ALFA ROMEO Spider 2.4 JTDm 20V (Automata)  (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/spider_2.4_jtdm_20v_automata-680","Középkategória","Cabrio","Dízel",12.3,5,147,200,228,8.4,181,6.81,1985,1830,4393,1318,2,2
"822",822,"ALFA ROMEO Sprint 1.3 (1983-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/sprint_1.3-642","Alsó középkategória","Coupe","Benzin",NA,4,63,86,NA,NA,NA,NA,1315,NA,NA,NA,2,4
"823",823,"ALFA ROMEO Sprint 1.5 Quadr. Verde (1983-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/sprint_1.5_quadr._verde-643","Alsó középkategória","Coupe","Benzin",NA,4,77,105,NA,NA,NA,NA,1315,NA,NA,NA,2,4
"824",824,"ALFA ROMEO Sprint 1.7 i.e. Quadrifoglio Verde (1988-1989)","https://katalogus.hasznaltauto.hu/alfa_romeo/sprint_1.7_i.e._quadrifoglio_verde-644","Alsó középkategória","Coupe","Benzin",NA,NA,77,105,NA,NA,NA,NA,1315,NA,NA,NA,2,2
"825",825,"ALFA ROMEO Stelvio 2.0T First Edition Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0t_first_edition_q4_automata-109452","Terepjáró","Városi terepjáró (crossover)","Benzin",15.69,4,206,280,230,5.7,161,7.01,1660,1903,4687,1648,5,5
"826",826,"ALFA ROMEO Stelvio 2.0 T Super Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_super_q4_automata-111260","Terepjáró","Városi terepjáró (crossover)","Benzin",14.09,4,206,280,230,5.7,161,7.01,2300,1903,4687,1648,5,5
"827",827,"ALFA ROMEO Stelvio 2.2 D Stelvio (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.2_d_stelvio_automata-111261","Terepjáró","Városi terepjáró (crossover)","Dízel",11.21,4,110,150,210,7.6,124,4.71,2270,1903,4687,1648,5,5
"828",828,"ALFA ROMEO Stelvio 2.2 D Super (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.2_d_super_automata-111262","Terepjáró","Városi terepjáró (crossover)","Dízel",12.51,4,132,180,210,7.6,124,4.71,2270,1903,4687,1648,5,5
"829",829,"ALFA ROMEO Stelvio 2.2 D Super Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.2_d_super_q4_automata-111263","Terepjáró","Városi terepjáró (crossover)","Dízel",13.21,4,132,180,210,7.6,124,4.71,2270,1903,4687,1648,5,5
"830",830,"ALFA ROMEO Stelvio 2.2 D Super Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.2_d_super_q4_automata-111264","Terepjáró","Városi terepjáró (crossover)","Dízel",13.66,4,154,209,215,6.6,127,4.81,2330,1903,4687,1648,5,5
"831",831,"ALFA ROMEO Stelvio 2.0 T Super Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_super_q4_automata-114131","Terepjáró","Városi terepjáró (crossover)","Benzin",13.18,4,148,201,215,7.2,205,7.01,2000,1903,4687,1648,5,5
"832",832,"ALFA ROMEO Stelvio 2.0 T Elegante Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_elegante_q4_automata-114132","Terepjáró","Városi terepjáró (crossover)","Benzin",12.49,4,148,201,215,7.2,205,7.01,2000,1903,4687,1648,5,5
"833",833,"ALFA ROMEO Stelvio 2.0 T Super Edition Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_super_edition_q4_automata-114133","Terepjáró","Városi terepjáró (crossover)","Benzin",15.99,4,206,280,230,5.7,161,7.01,2300,1903,4687,1648,5,5
"834",834,"ALFA ROMEO Stelvio 2.9 T-V6 Quadrifoglio Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.9_t-v6_quadrifoglio_q4_automata-114134","Terepjáró","Városi terepjáró (crossover)","Benzin",28.15,6,375,510,283,3.8,210,9.01,2300,1903,4687,1648,5,5
"835",835,"ALFA ROMEO Stelvio 2.0 T Super Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_super_q4_automata-118309","Terepjáró","Városi terepjáró (crossover)","Benzin",13.47,4,148,201,215,7.2,187,8.11,2300,1903,4687,1671,5,5
"836",836,"ALFA ROMEO Stelvio 2.0 T B-Tech Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_b-tech_q4_automata-118310","Terepjáró","Városi terepjáró (crossover)","Benzin",14.46,4,148,201,215,7.2,187,8.11,2300,1903,4687,1671,5,5
"837",837,"ALFA ROMEO Stelvio 2.0 T Super Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_super_q4_automata-118311","Terepjáró","Városi terepjáró (crossover)","Benzin",14.82,4,206,280,230,5.7,186,8.01,2300,1903,4687,1671,5,5
"838",838,"ALFA ROMEO Stelvio 2.0 T B-Tech Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/stelvio_2.0_t_b-tech_q4_automata-118312","Terepjáró","Városi terepjáró (crossover)","Benzin",15.81,4,206,280,230,5.7,186,8.01,2300,1903,4687,1671,5,5
